4340;1122-1623-200810;AUTO/CAMIONETA;61.18%;16:23:21;2020-08-10
4341;1123-1623-200810;AUTO/CAMIONETA;87.50%;16:23:28;2020-08-10
4342;1124-1623-200810;AUTO/CAMIONETA;77.93%;16:23:35;2020-08-10
4343;1125-1623-200810;AUTO/CAMIONETA;91.73%;16:23:42;2020-08-10
4344;1126-1623-200810;AUTO/CAMIONETA;90.04%;16:23:49;2020-08-10
4345;1127-1623-200810;AUTO/CAMIONETA;93.16%;16:23:56;2020-08-10
4346;1128-1624-200810;AUTO/CAMIONETA;86.04%;16:24:03;2020-08-10
4347;1129-1624-200810;MOTO;69.73%;16:24:10;2020-08-10
4348;1130-1624-200810;AUTO/CAMIONETA;94.14%;16:24:17;2020-08-10
4349;1131-1624-200810;AUTO/CAMIONETA;56.15%;16:24:24;2020-08-10
4350;1132-1624-200810;AUTO/CAMIONETA;94.53%;16:24:31;2020-08-10
4351;1133-1624-200810;AUTO/CAMIONETA;81.59%;16:24:38;2020-08-10
4352;1134-1624-200810;AUTO/CAMIONETA;73.49%;16:24:45;2020-08-10
4353;1135-1624-200810;AUTO/CAMIONETA;85.74%;16:24:52;2020-08-10
4354;1136-1624-200810;AUTO/CAMIONETA;88.18%;16:24:59;2020-08-10
4355;1137-1625-200810;AUTO/CAMIONETA;91.50%;16:25:06;2020-08-10
4356;1138-1625-200810;AUTO/CAMIONETA;86.57%;16:25:13;2020-08-10
4357;1139-1625-200810;CAMION/TRAYLER;70.04%;16:25:20;2020-08-10
4358;1140-1625-200810;AUTO/CAMIONETA;69.73%;16:25:27;2020-08-10
4359;1141-1625-200810;AUTO/CAMIONETA;94.14%;16:25:34;2020-08-10
4360;1142-1625-200810;AUTO/CAMIONETA;86.04%;16:25:41;2020-08-10
4361;1143-1625-200810;AUTO/CAMIONETA;69.73%;16:25:48;2020-08-10
4362;1144-1625-200810;AUTO/CAMIONETA;94.14%;16:25:55;2020-08-10
4363;1145-1626-200810;AUTO/CAMIONETA;56.15%;16:26:02;2020-08-10
4364;1146-1626-200810;AUTO/CAMIONETA;56.54%;16:26:09;2020-08-10
4365;1147-1626-200810;AUTO/CAMIONETA;99.61%;16:26:16;2020-08-10
4366;1148-1626-200810;AUTO/CAMIONETA;69.14%;16:26:23;2020-08-10
4367;1149-1626-200810;AUTO/CAMIONETA;87.84%;16:26:30;2020-08-10
4368;1150-1626-200810;BUS/FURGONETA;77.59%;16:26:37;2020-08-10
4369;1151-1626-200810;AUTO/CAMIONETA;91.85%;16:26:44;2020-08-10
4370;1152-1626-200810;BUS/FURGONETA;76.51%;16:26:51;2020-08-10
4371;1153-1626-200810;AUTO/CAMIONETA;67.58%;16:26:58;2020-08-10
4372;1154-1627-200810;AUTO/CAMIONETA;99.71%;16:27:05;2020-08-10
4373;1155-1627-200810;AUTO/CAMIONETA;85.99%;16:27:12;2020-08-10
4374;1156-1627-200810;AUTO/CAMIONETA;84.08%;16:27:19;2020-08-10
4375;1157-1627-200810;AUTO/CAMIONETA;65.48%;16:27:26;2020-08-10
4376;1158-1627-200810;AUTO/CAMIONETA;69.34%;16:27:33;2020-08-10
4377;1159-1627-200810;AUTO/CAMIONETA;67.92%;16:27:40;2020-08-10
4378;1160-1627-200810;AUTO/CAMIONETA;83.40%;16:27:47;2020-08-10
4379;1161-1627-200810;AUTO/CAMIONETA;69.43%;16:27:54;2020-08-10
4380;1162-1628-200810;AUTO/CAMIONETA;75.98%;16:28:01;2020-08-10
4381;1163-1628-200810;AUTO/CAMIONETA;78.42%;16:28:08;2020-08-10
4382;1164-1628-200810;AUTO/CAMIONETA;77.00%;16:28:15;2020-08-10
4383;1165-1628-200810;AUTO/CAMIONETA;79.74%;16:28:22;2020-08-10
4384;1166-1628-200810;AUTO/CAMIONETA;58.94%;16:28:29;2020-08-10
4385;1167-1628-200810;AUTO/CAMIONETA;84.57%;16:28:36;2020-08-10
4386;1168-1628-200810;AUTO/CAMIONETA;86.87%;16:28:43;2020-08-10
4387;1169-1628-200810;AUTO/CAMIONETA;52.44%;16:28:50;2020-08-10
4388;1170-1620-200810;AUTO/CAMIONETA;90.23%;16:20:13;2020-08-10
4389;1171-1629-200810;AUTO/CAMIONETA;53.56%;16:29:54;2020-08-10
4390;1172-1630-200810;AUTO/CAMIONETA;86.13%;16:30:00;2020-08-10
4391;1173-1630-200810;MOTO;75.72%;16:30:02;2020-08-10
4392;1174-1630-200810;AUTO/CAMIONETA;97.07%;16:30:04;2020-08-10
4393;1175-1630-200810;AUTO/CAMIONETA;89.50%;16:30:06;2020-08-10
4394;1176-1630-200810;AUTO/CAMIONETA;77.44%;16:30:08;2020-08-10
4395;1177-1630-200810;AUTO/CAMIONETA;60.45%;16:30:10;2020-08-10
4396;1178-1630-200810;AUTO/CAMIONETA;81.59%;16:30:12;2020-08-10
4397;1179-1630-200810;AUTO/CAMIONETA;91.73%;16:30:14;2020-08-10
4398;1180-1630-200810;AUTO/CAMIONETA;90.04%;16:30:16;2020-08-10
4399;1181-1630-200810;AUTO/CAMIONETA;55.08%;16:30:18;2020-08-10
4400;1182-1630-200810;AUTO/CAMIONETA;86.47%;16:30:20;2020-08-10
4401;1183-1630-200810;AUTO/CAMIONETA;84.77%;16:30:22;2020-08-10
4402;1184-1630-200810;AUTO/CAMIONETA;55.37%;16:30:24;2020-08-10
4403;1185-1630-200810;AUTO/CAMIONETA;60.94%;16:30:26;2020-08-10
4404;1186-1630-200810;AUTO/CAMIONETA;61.67%;16:30:28;2020-08-10
4405;1187-1630-200810;AUTO/CAMIONETA;82.23%;16:30:30;2020-08-10
4406;1188-1630-200810;AUTO/CAMIONETA;80.14%;16:30:32;2020-08-10
4407;1189-1630-200810;AUTO/CAMIONETA;80.14%;16:30:34;2020-08-10
4408;1190-1630-200810;BUS/FURGONETA;80.14%;16:30:36;2020-08-10
4409;1191-1630-200810;AUTO/CAMIONETA;57.23%;16:30:38;2020-08-10
4410;1192-1630-200810;AUTO/CAMIONETA;91.73%;16:30:40;2020-08-10
4411;1193-1630-200810;AUTO/CAMIONETA;90.04%;16:30:42;2020-08-10
4412;1194-1630-200810;AUTO/CAMIONETA;94.92%;16:30:44;2020-08-10
4413;1195-1630-200810;AUTO/CAMIONETA;94.63%;16:30:46;2020-08-10
4414;1196-1630-200810;AUTO/CAMIONETA;90.32%;16:30:48;2020-08-10
4415;1197-1630-200810;AUTO/CAMIONETA;91.27%;16:30:50;2020-08-10
4416;1198-1630-200810;AUTO/CAMIONETA;89.65%;16:30:52;2020-08-10
4417;1199-1630-200810;AUTO/CAMIONETA;95.90%;16:30:54;2020-08-10
4418;1200-1630-200810;AUTO/CAMIONETA;96.34%;16:30:56;2020-08-10
4419;1201-1630-200810;AUTO/CAMIONETA;52.88%;16:30:58;2020-08-10
4420;1202-1631-200810;AUTO/CAMIONETA;91.44%;16:31:00;2020-08-10
4421;1203-1631-200810;AUTO/CAMIONETA;93.95%;16:31:02;2020-08-10
4422;1204-1631-200810;AUTO/CAMIONETA;84.96%;16:31:04;2020-08-10
4423;1205-1631-200810;AUTO/CAMIONETA;85.21%;16:31:06;2020-08-10
4424;1206-1631-200810;AUTO/CAMIONETA;86.13%;16:31:08;2020-08-10
4425;1207-1631-200810;AUTO/CAMIONETA;74.85%;16:31:10;2020-08-10
4426;1208-1631-200810;AUTO/CAMIONETA;93.02%;16:31:12;2020-08-10
4427;1209-1631-200810;AUTO/CAMIONETA;94.97%;16:31:14;2020-08-10
4428;1210-1631-200810;BUS/FURGONETA;80.72%;16:31:16;2020-08-10
4429;1211-1631-200810;AUTO/CAMIONETA;80.72%;16:31:18;2020-08-10
4430;1212-1631-200810;BUS/FURGONETA;80.72%;16:31:20;2020-08-10
4431;1213-1631-200810;AUTO/CAMIONETA;84.39%;16:31:22;2020-08-10
4432;1214-1631-200810;AUTO/CAMIONETA;83.61%;16:31:24;2020-08-10
4433;1215-1631-200810;AUTO/CAMIONETA;86.25%;16:31:26;2020-08-10
4434;1216-1631-200810;BUS/FURGONETA;80.53%;16:31:28;2020-08-10
4435;1217-1631-200810;AUTO/CAMIONETA;82.23%;16:31:30;2020-08-10
4436;1218-1631-200810;BUS/FURGONETA;80.91%;16:31:32;2020-08-10
4437;1219-1631-200810;AUTO/CAMIONETA;92.33%;16:31:34;2020-08-10
4438;1220-1631-200810;AUTO/CAMIONETA;91.73%;16:31:36;2020-08-10
4439;1221-1631-200810;AUTO/CAMIONETA;90.04%;16:31:38;2020-08-10
4440;1222-1631-200810;AUTO/CAMIONETA;97.27%;16:31:40;2020-08-10
4441;1223-1631-200810;AUTO/CAMIONETA;97.07%;16:31:42;2020-08-10
4442;1224-1631-200810;AUTO/CAMIONETA;89.45%;16:31:44;2020-08-10
4443;1225-1631-200810;AUTO/CAMIONETA;98.83%;16:31:46;2020-08-10
4444;1226-1631-200810;AUTO/CAMIONETA;82.91%;16:31:48;2020-08-10
4445;1227-1631-200810;AUTO/CAMIONETA;56.40%;16:31:50;2020-08-10
4446;1228-1631-200810;AUTO/CAMIONETA;94.73%;16:31:52;2020-08-10
4447;1229-1631-200810;AUTO/CAMIONETA;88.13%;16:31:54;2020-08-10
4448;1230-1631-200810;AUTO/CAMIONETA;91.94%;16:31:56;2020-08-10
4449;1231-1631-200810;AUTO/CAMIONETA;91.73%;16:31:58;2020-08-10
4450;1232-1632-200810;AUTO/CAMIONETA;90.04%;16:32:00;2020-08-10
4451;1233-1632-200810;AUTO/CAMIONETA;51.12%;16:32:02;2020-08-10
4452;1234-1632-200810;AUTO/CAMIONETA;81.59%;16:32:04;2020-08-10
4453;1235-1632-200810;AUTO/CAMIONETA;94.53%;16:32:06;2020-08-10
4454;1236-1632-200810;AUTO/CAMIONETA;99.22%;16:32:08;2020-08-10
4455;1237-1632-200810;MOTO;84.59%;16:32:10;2020-08-10
4456;1238-1632-200810;AUTO/CAMIONETA;80.88%;16:32:12;2020-08-10
4457;1239-1632-200810;AUTO/CAMIONETA;88.25%;16:32:14;2020-08-10
4458;1240-1632-200810;MOTO;82.83%;16:32:16;2020-08-10
4459;1241-1632-200810;AUTO/CAMIONETA;91.73%;16:32:18;2020-08-10
4460;1242-1632-200810;AUTO/CAMIONETA;90.04%;16:32:20;2020-08-10
4461;1243-1632-200810;AUTO/CAMIONETA;83.64%;16:32:22;2020-08-10
4462;1244-1632-200810;AUTO/CAMIONETA;98.19%;16:32:29;2020-08-10
4463;1245-1632-200810;AUTO/CAMIONETA;66.41%;16:32:36;2020-08-10
4464;1246-1632-200810;AUTO/CAMIONETA;96.24%;16:32:43;2020-08-10
4465;1247-1632-200810;AUTO/CAMIONETA;94.19%;16:32:50;2020-08-10
4466;1248-1632-200810;AUTO/CAMIONETA;89.41%;16:32:57;2020-08-10
4467;1249-1633-200810;AUTO/CAMIONETA;79.41%;16:33:04;2020-08-10
4468;1250-1633-200810;BUS/FURGONETA;79.41%;16:33:11;2020-08-10
4469;1251-1633-200810;AUTO/CAMIONETA;97.41%;16:33:18;2020-08-10
4470;1252-1633-200810;AUTO/CAMIONETA;54.54%;16:33:25;2020-08-10
4471;1253-1633-200810;AUTO/CAMIONETA;99.61%;16:33:32;2020-08-10
4472;1254-1633-200810;AUTO/CAMIONETA;84.42%;16:33:39;2020-08-10
4473;1255-1633-200810;AUTO/CAMIONETA;94.29%;16:33:46;2020-08-10
4474;1256-1633-200810;AUTO/CAMIONETA;96.97%;16:33:53;2020-08-10
4475;1257-1634-200810;AUTO/CAMIONETA;95.90%;16:34:00;2020-08-10
4476;1258-1634-200810;AUTO/CAMIONETA;97.80%;16:34:07;2020-08-10
4477;1259-1634-200810;AUTO/CAMIONETA;96.24%;16:34:14;2020-08-10
4478;1260-1634-200810;AUTO/CAMIONETA;87.43%;16:34:21;2020-08-10
4479;1261-1634-200810;MOTO;81.80%;16:34:28;2020-08-10
4480;1262-1634-200810;AUTO/CAMIONETA;85.02%;16:34:35;2020-08-10
4481;1263-1634-200810;AUTO/CAMIONETA;84.98%;16:34:42;2020-08-10
4482;1264-1634-200810;AUTO/CAMIONETA;94.73%;16:34:49;2020-08-10
4483;1265-1634-200810;AUTO/CAMIONETA;98.00%;16:34:56;2020-08-10
4484;1266-1635-200810;AUTO/CAMIONETA;72.41%;16:35:03;2020-08-10
4485;1267-1635-200810;AUTO/CAMIONETA;92.43%;16:35:10;2020-08-10
4486;1268-1635-200810;AUTO/CAMIONETA;86.04%;16:35:17;2020-08-10
4487;1269-1635-200810;AUTO/CAMIONETA;69.73%;16:35:24;2020-08-10
4488;1270-1635-200810;AUTO/CAMIONETA;94.14%;16:35:31;2020-08-10
4489;1271-1635-200810;AUTO/CAMIONETA;56.15%;16:35:38;2020-08-10
4490;1272-1635-200810;AUTO/CAMIONETA;94.53%;16:35:45;2020-08-10
4491;1273-1635-200810;AUTO/CAMIONETA;81.59%;16:35:52;2020-08-10
4492;1274-1635-200810;AUTO/CAMIONETA;73.49%;16:35:59;2020-08-10
4493;1275-1636-200810;MOTO;85.74%;16:36:06;2020-08-10
4494;1276-1636-200810;AUTO/CAMIONETA;88.18%;16:36:13;2020-08-10
4495;1277-1636-200810;AUTO/CAMIONETA;91.50%;16:36:20;2020-08-10
4496;1278-1636-200810;AUTO/CAMIONETA;86.57%;16:36:27;2020-08-10
4497;1279-1636-200810;AUTO/CAMIONETA;74.02%;16:36:34;2020-08-10
4498;1280-1636-200810;AUTO/CAMIONETA;86.04%;16:36:41;2020-08-10
4499;1281-1636-200810;AUTO/CAMIONETA;69.73%;16:36:48;2020-08-10
4500;1282-1636-200810;AUTO/CAMIONETA;94.14%;16:36:55;2020-08-10
4501;1283-1637-200810;AUTO/CAMIONETA;91.73%;16:37:02;2020-08-10
4502;1284-1637-200810;AUTO/CAMIONETA;90.04%;16:37:09;2020-08-10
4503;1285-1637-200810;AUTO/CAMIONETA;81.59%;16:37:16;2020-08-10
4504;1286-1637-200810;AUTO/CAMIONETA;73.49%;16:37:23;2020-08-10
4505;1287-1637-200810;AUTO/CAMIONETA;85.74%;16:37:30;2020-08-10
4506;1288-1637-200810;AUTO/CAMIONETA;88.18%;16:37:37;2020-08-10
4507;1289-1637-200810;AUTO/CAMIONETA;91.50%;16:37:44;2020-08-10
4508;1290-1637-200810;AUTO/CAMIONETA;86.57%;16:37:51;2020-08-10
4509;1291-1637-200810;AUTO/CAMIONETA;74.02%;16:37:58;2020-08-10
4510;1292-1638-200810;AUTO/CAMIONETA;97.17%;16:38:05;2020-08-10
4511;1293-1638-200810;AUTO/CAMIONETA;87.70%;16:38:12;2020-08-10
4512;1294-1638-200810;AUTO/CAMIONETA;81.25%;16:38:19;2020-08-10
4513;1295-1638-200810;AUTO/CAMIONETA;56.25%;16:38:26;2020-08-10
4514;1296-1638-200810;MOTO;82.92%;16:38:33;2020-08-10
4515;1297-1638-200810;AUTO/CAMIONETA;90.77%;16:38:40;2020-08-10
4516;1298-1638-200810;AUTO/CAMIONETA;90.15%;16:38:47;2020-08-10
4517;1299-1638-200810;AUTO/CAMIONETA;94.53%;16:38:54;2020-08-10
4518;1300-1639-200810;AUTO/CAMIONETA;91.59%;16:39:01;2020-08-10
4519;1301-1639-200810;AUTO/CAMIONETA;93.49%;16:39:08;2020-08-10
4520;1302-1639-200810;AUTO/CAMIONETA;95.74%;16:39:15;2020-08-10
4521;1303-1639-200810;AUTO/CAMIONETA;93.18%;16:39:22;2020-08-10
4522;1304-1639-200810;AUTO/CAMIONETA;91.50%;16:39:29;2020-08-10
4523;1305-1639-200810;AUTO/CAMIONETA;94.57%;16:39:36;2020-08-10
4524;1306-1639-200810;AUTO/CAMIONETA;96.02%;16:39:43;2020-08-10
4525;1307-1639-200810;AUTO/CAMIONETA;84.17%;16:39:50;2020-08-10
4526;1308-1639-200810;AUTO/CAMIONETA;90.04%;16:39:57;2020-08-10
4527;1309-1640-200810;AUTO/CAMIONETA;91.73%;16:40:04;2020-08-10
4528;1310-1640-200810;AUTO/CAMIONETA;94.14%;16:40:11;2020-08-10
4529;1311-1640-200810;AUTO/CAMIONETA;90.15%;16:40:18;2020-08-10
4530;1312-1640-200810;AUTO/CAMIONETA;94.53%;16:40:25;2020-08-10
4531;1313-1640-200810;AUTO/CAMIONETA;91.59%;16:40:32;2020-08-10
4532;1314-1640-200810;AUTO/CAMIONETA;93.49%;16:40:39;2020-08-10
4533;1315-1640-200810;AUTO/CAMIONETA;95.74%;16:40:46;2020-08-10
4534;1316-1640-200810;AUTO/CAMIONETA;93.18%;16:40:53;2020-08-10
4535;1317-1641-200810;AUTO/CAMIONETA;91.50%;16:41:00;2020-08-10
4536;1318-1641-200810;AUTO/CAMIONETA;94.57%;16:41:07;2020-08-10
4537;1319-1641-200810;AUTO/CAMIONETA;96.02%;16:41:14;2020-08-10
4538;1320-1641-200810;AUTO/CAMIONETA;91.93%;16:41:21;2020-08-10
4539;1321-1641-200810;MOTO;81.76%;16:41:28;2020-08-10
4540;1322-1641-200810;AUTO/CAMIONETA;81.45%;16:41:35;2020-08-10
4541;1323-1641-200810;MOTO;83.16%;16:41:42;2020-08-10
4542;1324-1641-200810;AUTO/CAMIONETA;86.04%;16:41:49;2020-08-10
4543;1325-1641-200810;AUTO/CAMIONETA;79.73%;16:41:56;2020-08-10
4544;1326-1642-200810;MOTO;84.14%;16:42:03;2020-08-10
4545;1327-1642-200810;AUTO/CAMIONETA;76.15%;16:42:10;2020-08-10
4546;1328-1642-200810;AUTO/CAMIONETA;84.53%;16:42:17;2020-08-10
4547;1329-1642-200810;MOTO;81.59%;16:42:24;2020-08-10
4548;1330-1642-200810;AUTO/CAMIONETA;79.49%;16:42:31;2020-08-10
4549;1331-1642-200810;BUS/FURGONETA;80.74%;16:42:38;2020-08-10
4550;1332-1642-200810;AUTO/CAMIONETA;80.18%;16:42:45;2020-08-10
4551;1333-1642-200810;AUTO/CAMIONETA;91.50%;16:42:52;2020-08-10
4552;1334-1642-200810;AUTO/CAMIONETA;82.57%;16:42:59;2020-08-10
4553;1335-1643-200810;CAMION/TRAYLER;70.04%;16:43:06;2020-08-10
4554;1336-1643-200810;AUTO/CAMIONETA;90.04%;16:43:13;2020-08-10
4555;1337-1643-200810;AUTO/CAMIONETA;91.73%;16:43:20;2020-08-10
4556;1338-1643-200810;AUTO/CAMIONETA;94.14%;16:43:27;2020-08-10
4557;1339-1643-200810;AUTO/CAMIONETA;90.15%;16:43:34;2020-08-10
4558;1340-1643-200810;AUTO/CAMIONETA;94.53%;16:43:41;2020-08-10
4559;1341-1643-200810;AUTO/CAMIONETA;91.59%;16:43:48;2020-08-10
4560;1342-1643-200810;AUTO/CAMIONETA;93.49%;16:43:55;2020-08-10
4561;1343-1644-200810;AUTO/CAMIONETA;95.74%;16:44:02;2020-08-10
4562;1344-1644-200810;CAMION/TRAYLER;70.18%;16:44:09;2020-08-10
4563;1345-1644-200810;AUTO/CAMIONETA;91.50%;16:44:16;2020-08-10
4564;1346-1644-200810;AUTO/CAMIONETA;94.57%;16:44:23;2020-08-10
4565;1347-1644-200810;AUTO/CAMIONETA;96.02%;16:44:30;2020-08-10
4566;1348-1644-200810;AUTO/CAMIONETA;76.51%;16:44:37;2020-08-10
4567;1349-1644-200810;AUTO/CAMIONETA;90.04%;16:44:44;2020-08-10
4568;1350-1644-200810;AUTO/CAMIONETA;90.04%;16:44:51;2020-08-10
4569;1351-1644-200810;AUTO/CAMIONETA;91.73%;16:44:58;2020-08-10
4570;1352-1645-200810;AUTO/CAMIONETA;94.08%;16:45:00;2020-08-10
4571;1353-1645-200810;CAMION/TRAYLER;70.08%;16:45:02;2020-08-10
4572;1354-1645-200810;AUTO/CAMIONETA;90.04%;16:45:04;2020-08-10
4573;1355-1645-200810;AUTO/CAMIONETA;91.73%;16:45:06;2020-08-10
4574;1356-1645-200810;AUTO/CAMIONETA;90.04%;16:45:08;2020-08-10
4575;1357-1645-200810;AUTO/CAMIONETA;90.04%;16:45:10;2020-08-10
4576;1358-1645-200810;AUTO/CAMIONETA;91.73%;16:45:12;2020-08-10
4577;1359-1645-200810;BUS/FURGONETA;80.42%;16:45:14;2020-08-10
4578;1360-1645-200810;BUS/FURGONETA;77.00%;16:45:16;2020-08-10
4579;1361-1645-200810;BUS/FURGONETA;79.74%;16:45:18;2020-08-10
4580;1362-1645-200810;BUS/FURGONETA;80.94%;16:45:20;2020-08-10
4581;1363-1645-200810;AUTO/CAMIONETA;90.04%;16:45:22;2020-08-10
4582;1364-1645-200810;AUTO/CAMIONETA;91.73%;16:45:24;2020-08-10
4583;1365-1645-200810;AUTO/CAMIONETA;90.04%;16:45:26;2020-08-10
4584;1366-1645-200810;AUTO/CAMIONETA;91.73%;16:45:28;2020-08-10
4585;1367-1645-200810;AUTO/CAMIONETA;91.73%;16:45:30;2020-08-10
4586;1368-1645-200810;BUS/FURGONETA;80.13%;16:45:32;2020-08-10
4587;1369-1645-200810;AUTO/CAMIONETA;91.73%;16:45:34;2020-08-10
4588;1370-1645-200810;AUTO/CAMIONETA;90.04%;16:45:36;2020-08-10
4589;1371-1645-200810;AUTO/CAMIONETA;89.50%;16:45:38;2020-08-10
4590;1372-1645-200810;AUTO/CAMIONETA;77.44%;16:45:40;2020-08-10
4591;1373-1645-200810;BUS/FURGONETA;80.45%;16:45:42;2020-08-10
4592;1374-1645-200810;BUS/FURGONETA;81.59%;16:45:44;2020-08-10
4593;1375-1645-200810;BUS/FURGONETA;58.25%;16:45:46;2020-08-10
4594;1376-1645-200810;AUTO/CAMIONETA;91.73%;16:45:48;2020-08-10
4595;1377-1645-200810;AUTO/CAMIONETA;90.04%;16:45:50;2020-08-10
4596;1378-1645-200810;AUTO/CAMIONETA;91.73%;16:45:52;2020-08-10
4597;1379-1645-200810;AUTO/CAMIONETA;90.04%;16:45:54;2020-08-10
4598;1380-1645-200810;BUS/FURGONETA;84.37%;16:45:56;2020-08-10
4599;1381-1645-200810;AUTO/CAMIONETA;91.73%;16:45:58;2020-08-10
4600;1382-1646-200810;AUTO/CAMIONETA;90.04%;16:46:00;2020-08-10
4601;1383-1646-200810;AUTO/CAMIONETA;91.73%;16:46:02;2020-08-10
4602;1384-1646-200810;AUTO/CAMIONETA;90.04%;16:46:04;2020-08-10
4603;1385-1646-200810;AUTO/CAMIONETA;99.22%;16:46:06;2020-08-10
4604;1386-1646-200810;MOTO;81.73%;16:46:08;2020-08-10
4605;1387-1646-200810;AUTO/CAMIONETA;90.04%;16:46:10;2020-08-10
4606;1388-1646-200810;AUTO/CAMIONETA;56.98%;16:46:12;2020-08-10
4607;1389-1646-200810;AUTO/CAMIONETA;87.06%;16:46:14;2020-08-10
4608;1390-1646-200810;AUTO/CAMIONETA;94.92%;16:46:16;2020-08-10
4609;1391-1646-200810;MOTO;82.63%;16:46:18;2020-08-10
4610;1392-1646-200810;AUTO/CAMIONETA;99.32%;16:46:20;2020-08-10
4611;1393-1646-200810;AUTO/CAMIONETA;97.27%;16:46:22;2020-08-10
4612;1394-1646-200810;AUTO/CAMIONETA;89.65%;16:46:24;2020-08-10
4613;1395-1646-200810;MOTO;85.90%;16:46:26;2020-08-10
4614;1396-1646-200810;AUTO/CAMIONETA;96.34%;16:46:28;2020-08-10
4615;1397-1646-200810;AUTO/CAMIONETA;52.88%;16:46:30;2020-08-10
4616;1398-1646-200810;AUTO/CAMIONETA;91.73%;16:46:32;2020-08-10
4617;1399-1646-200810;AUTO/CAMIONETA;90.04%;16:46:34;2020-08-10
4618;1400-1646-200810;AUTO/CAMIONETA;84.96%;16:46:36;2020-08-10
4619;1401-1646-200810;AUTO/CAMIONETA;85.21%;16:46:38;2020-08-10
4620;1402-1646-200810;AUTO/CAMIONETA;91.73%;16:46:40;2020-08-10
4621;1403-1646-200810;AUTO/CAMIONETA;90.04%;16:46:42;2020-08-10
4622;1404-1646-200810;AUTO/CAMIONETA;93.02%;16:46:44;2020-08-10
4623;1405-1646-200810;AUTO/CAMIONETA;94.97%;16:46:46;2020-08-10
4624;1406-1646-200810;AUTO/CAMIONETA;88.72%;16:46:48;2020-08-10
4625;1407-1646-200810;AUTO/CAMIONETA;93.16%;16:46:50;2020-08-10
4626;1408-1646-200810;AUTO/CAMIONETA;85.25%;16:46:52;2020-08-10
4627;1409-1646-200810;AUTO/CAMIONETA;91.73%;16:46:54;2020-08-10
4628;1410-1646-200810;AUTO/CAMIONETA;90.04%;16:46:56;2020-08-10
4629;1411-1646-200810;AUTO/CAMIONETA;56.25%;16:46:58;2020-08-10
4630;1412-1647-200810;AUTO/CAMIONETA;96.53%;16:47:00;2020-08-10
4631;1413-1647-200810;AUTO/CAMIONETA;82.23%;16:47:02;2020-08-10
4632;1414-1647-200810;AUTO/CAMIONETA;80.91%;16:47:04;2020-08-10
4633;1415-1647-200810;AUTO/CAMIONETA;92.33%;16:47:06;2020-08-10
4634;1416-1647-200810;AUTO/CAMIONETA;98.29%;16:47:08;2020-08-10
4635;1417-1647-200810;AUTO/CAMIONETA;96.97%;16:47:10;2020-08-10
4636;1418-1647-200810;AUTO/CAMIONETA;91.73%;16:47:12;2020-08-10
4637;1419-1647-200810;AUTO/CAMIONETA;90.04%;16:47:14;2020-08-10
4638;1420-1647-200810;AUTO/CAMIONETA;89.45%;16:47:16;2020-08-10
4639;1421-1647-200810;AUTO/CAMIONETA;98.83%;16:47:18;2020-08-10
4640;1422-1647-200810;MOTO;82.91%;16:47:20;2020-08-10
4641;1423-1647-200810;AUTO/CAMIONETA;91.73%;16:47:22;2020-08-10
4642;1424-1647-200810;AUTO/CAMIONETA;90.04%;16:47:24;2020-08-10
4643;1425-1647-200810;AUTO/CAMIONETA;88.13%;16:47:26;2020-08-10
4644;1426-1647-200810;AUTO/CAMIONETA;91.94%;16:47:28;2020-08-10
4645;1427-1647-200810;AUTO/CAMIONETA;91.73%;16:47:30;2020-08-10
4646;1428-1647-200810;AUTO/CAMIONETA;90.04%;16:47:32;2020-08-10
4647;1429-1647-200810;AUTO/CAMIONETA;91.73%;16:47:34;2020-08-10
4648;1430-1647-200810;AUTO/CAMIONETA;90.04%;16:47:36;2020-08-10
4649;1431-1647-200810;AUTO/CAMIONETA;94.53%;16:47:38;2020-08-10
4650;1432-1647-200810;AUTO/CAMIONETA;99.22%;16:47:40;2020-08-10
4651;1433-1647-200810;AUTO/CAMIONETA;91.73%;16:47:42;2020-08-10
4652;1434-1647-200810;AUTO/CAMIONETA;90.04%;16:47:44;2020-08-10
4653;1435-1647-200810;AUTO/CAMIONETA;91.73%;16:47:46;2020-08-10
4654;1436-1647-200810;AUTO/CAMIONETA;90.04%;16:47:48;2020-08-10
4655;1437-1647-200810;AUTO/CAMIONETA;91.73%;16:47:50;2020-08-10
4656;1438-1647-200810;AUTO/CAMIONETA;90.04%;16:47:52;2020-08-10
4657;1439-1647-200810;AUTO/CAMIONETA;83.64%;16:47:54;2020-08-10
4658;1440-1647-200810;MOTO;85.19%;16:47:56;2020-08-10
4659;1441-1647-200810;AUTO/CAMIONETA;91.73%;16:47:58;2020-08-10
4660;1442-1648-200810;AUTO/CAMIONETA;90.04%;16:48:00;2020-08-10
4661;1443-1648-200810;AUTO/CAMIONETA;94.19%;16:48:02;2020-08-10
4662;1444-1648-200810;AUTO/CAMIONETA;91.73%;16:48:04;2020-08-10
4663;1445-1648-200810;AUTO/CAMIONETA;90.04%;16:48:06;2020-08-10
4664;1446-1648-200810;AUTO/CAMIONETA;95.70%;16:48:08;2020-08-10
4665;1447-1648-200810;AUTO/CAMIONETA;91.73%;16:48:10;2020-08-10
4666;1448-1648-200810;AUTO/CAMIONETA;90.04%;16:48:12;2020-08-10
4667;1449-1648-200810;AUTO/CAMIONETA;91.73%;16:48:14;2020-08-10
4668;1450-1648-200810;AUTO/CAMIONETA;90.04%;16:48:16;2020-08-10
